,Unnamed: 0,month,var8,var6,a.1,a.2,a.3,a.4,var5,b.5,b.7,b.8,b.9,b.12,b.15,b.16,b.17,b.18,b.19,b.22,c.29,c.30,var7,c.32,c.38,c.47,c.48,c.57,c.58,c.59,b.63,c.77,c.92,c.93,d.94,e.95,e.96,e.97,e.98,e.99,e.100,e.101,f.102,f.103,f.104,a.124,var3,var4,c.125,c.126,t7.158,c.159,c.160,c.161,c.162,c.163,c.164,c.165,c.166,c.167,c.168,c.169,c.170,c.171,c.172,t7.173,t7.174,t7.175,t7.176,t7.177,t7.178,t7.179,t7.180,t7.181,t7.182,a.186,var2,totshopping.rep,var1,c.187,f.188,c.189,var0,f.284,pov6
1972,9729,6,0.0,4.0,1,10,1,54,30,1,1,1.0,2,1,3,3,3.0,3.0,4,13,1,1,1,1,2,1027.48,0.0,0.0,0.0,0.0,2,600.0,2.0,2,6,1,1,1,2,1,3,2.0,2,2,9,2.86,565515.66,2.0,600.0,2,300.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4.52,300.0,0.0,1,2,3,1.0,4,3.0,1
1973,9735,6,1.0,0.0,1,9,1,65,27,2,1,1.0,2,1,2,2,2.0,2.0,3,14,2,2,3,2,1,1000.0,1.0,200.0,0.0,0.0,2,0.0,0.0,0,6,2,2,2,3,3,2,2.0,2,1,3,2.74,10486329.53,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65.7,0.0,0.0,1,2,1,1.0,4,0.0,1
1974,9739,6,1.0,0.0,1,8,1,54,30,2,1,1.0,2,2,3,3,3.0,3.0,4,45,2,2,3,2,1,305.11,3.0,490.0,45.0,45.0,2,248.0,3.0,2,6,4,4,4,4,4,4,0.0,1,2,2,2.86,565515.66,3.0,248.0,2,82.67,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,4.52,82.67,0.0,1,2,1,1.0,5,4.0,1
1975,9742,6,0.0,0.0,1,6,1,25,29,1,1,1.0,1,1,1,1,1.0,1.0,2,14,1,1,1,1,2,101.7,2.0,0.0,0.0,0.0,2,100.0,2.0,0,5,2,1,1,2,2,2,2.0,2,2,9,2.49,106845922.3,2.0,100.0,2,50.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,147.32,50.0,0.0,1,2,3,1.0,5,3.0,1
1976,9749,6,1.0,0.0,1,6,1,25,30,2,1,1.0,2,2,6,6,6.0,6.0,7,41,2,2,3,2,1,1238.19,1.0,522.0,348.0,348.0,2,174.0,1.0,2,2,4,4,4,4,4,4,0.0,1,2,7,2.86,565515.66,1.0,174.0,2,174.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4.52,174.0,0.0,1,2,1,1.0,2,5.0,1
1977,9758,6,2.0,0.0,1,9,1,44,21,1,1,4.0,2,2,2,2,2.0,2.0,3,31,2,2,2,2,2,0.0,0.0,20.0,36.0,36.0,2,0.0,0.0,0,5,1,2,2,2,2,2,1.0,2,2,6,6.24,7853532.99,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,37.83,0.0,0.0,2,2,1,7.0,14,1.0,1
1978,9770,6,0.0,0.0,1,5,1,25,29,1,1,1.0,2,1,3,3,3.0,3.0,4,13,2,2,2,2,1,350.0,2.0,280.0,100.0,100.0,2,700.0,2.0,0,5,2,2,1,2,1,2,2.0,1,2,6,2.49,106845922.3,2.0,700.0,2,350.0,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,147.32,350.0,0.0,1,2,1,1.0,1,2.0,1
1979,9771,6,0.0,0.0,1,6,1,25,29,1,1,1.0,2,1,4,4,4.0,4.0,5,13,1,1,1,1,2,1042.45,2.0,0.0,0.0,0.0,2,3000.0,2.0,0,6,1,1,1,3,2,2,1.0,1,2,6,2.49,106845922.3,2.0,3000.0,2,1500.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,147.32,1500.0,0.0,1,2,3,1.0,5,5.0,1
1980,9788,6,0.0,0.0,1,6,1,25,29,1,1,1.0,2,1,4,4,4.0,4.0,5,13,1,1,1,1,2,1283.93,2.0,110.0,0.0,0.0,2,3800.0,2.0,0,6,1,1,1,3,2,2,2.0,1,2,7,2.49,106845922.3,2.0,3800.0,2,1900.0,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,147.32,1900.0,0.0,1,2,3,1.0,4,3.0,1
1981,9789,6,3.0,0.0,1,9,1,25,29,2,1,1.0,2,2,3,3,3.0,3.0,4,45,2,2,3,2,1,360.0,1.0,100.0,25.0,25.0,2,300.0,1.0,2,7,4,4,4,4,4,4,0.0,1,2,2,2.49,106845922.3,1.0,300.0,2,300.0,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,147.32,300.0,0.0,1,2,1,1.0,1,3.0,1
1982,9790,6,3.0,0.0,1,8,1,25,29,2,1,2.0,2,2,2,2,2.0,2.0,3,45,2,2,3,2,1,712.75,1.0,600.0,200.0,200.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,1,2,2,2.49,106845922.3,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,147.32,0.0,0.0,1,2,1,1.0,4,0.0,1
1983,9792,6,3.0,0.0,1,5,1,25,29,1,1,1.0,2,2,5,5,5.0,5.0,6,13,2,2,2,2,1,375.0,4.0,550.0,150.0,150.0,2,500.0,4.0,2,7,2,2,1,3,1,1,1.0,2,1,7,2.49,106845922.3,4.0,500.0,2,125.0,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,147.32,125.0,0.0,1,2,1,1.0,1,3.0,1
1984,9797,6,3.0,0.0,1,8,1,25,29,1,1,1.0,2,1,4,4,4.0,4.0,5,13,1,1,1,1,2,662.88,1.0,0.0,0.0,0.0,2,1500.0,2.0,1,7,1,1,3,3,1,3,2.0,1,2,2,2.49,106845922.3,2.0,1500.0,2,750.0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,147.32,750.0,0.0,1,2,3,1.0,2,4.0,1
1985,9799,6,1.0,0.0,1,6,1,25,29,2,1,1.0,2,2,3,3,3.0,3.0,4,31,2,2,2,2,2,0.0,3.0,1260.0,60.0,60.0,2,350.0,2.0,1,6,2,2,1,1,1,1,2.0,2,2,3,2.49,106845922.3,2.0,350.0,2,175.0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,147.32,175.0,0.0,1,2,1,7.0,14,4.0,1
1986,9803,6,1.0,0.0,1,6,1,25,29,1,1,1.0,2,2,4,4,4.0,4.0,5,14,2,2,2,2,1,1355.17,2.0,400.0,60.0,60.0,2,1000.0,2.0,1,6,2,2,2,2,2,2,2.0,1,2,6,2.49,106845922.3,2.0,1000.0,2,500.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,147.32,500.0,0.0,1,2,1,1.0,3,2.0,1
1987,9807,6,0.0,0.0,1,5,1,25,29,2,1,1.0,2,1,3,3,3.0,3.0,4,9,1,1,1,1,2,1016.94,3.0,0.0,0.0,0.0,2,2000.0,3.0,0,6,1,1,2,1,3,2,2.0,1,2,3,2.49,106845922.3,3.0,2000.0,2,666.67,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,147.32,666.67,0.0,1,2,3,1.0,3,4.0,1
1988,9811,6,0.0,0.0,1,6,1,25,29,1,1,1.0,2,1,3,3,3.0,3.0,4,13,1,1,1,1,2,6843.15,2.0,200.0,0.0,0.0,2,3000.0,2.0,0,7,1,1,1,3,2,2,1.0,1,2,7,2.49,106845922.3,2.0,3000.0,2,1500.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,147.32,1500.0,0.0,1,2,3,1.0,4,3.0,1
1989,9816,6,0.0,0.0,1,5,1,25,29,1,1,1.0,2,1,1,1,1.0,1.0,2,14,1,1,1,1,2,232.86,0.0,0.0,0.0,0.0,2,20.0,1.0,0,7,2,1,2,2,2,2,1.0,2,2,7,2.49,106845922.3,1.0,20.0,2,20.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,147.32,20.0,0.0,1,2,3,1.0,2,2.0,1
1990,9830,6,1.0,0.0,1,5,1,123,31,1,1,1.0,2,1,3,3,3.0,3.0,4,14,2,2,2,2,1,600.0,2.0,450.0,50.0,50.0,2,100.0,2.0,2,6,2,2,1,2,1,1,2.0,2,1,3,2.73,4600694.73,2.0,100.0,2,50.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,46.64,50.0,0.0,1,2,1,1.0,2,3.0,1
1991,9831,6,3.0,0.0,1,4,1,123,31,2,1,1.0,2,2,4,5,4.0,5.0,5,14,2,2,2,2,1,1000.0,2.0,150.0,100.0,100.0,2,200.0,1.0,2,6,2,2,2,1,2,1,2.0,2,1,3,2.73,4600694.73,1.0,200.0,2,200.0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,46.64,200.0,0.0,1,2,1,1.0,2,3.0,1
1992,9835,6,3.0,0.0,1,5,1,123,31,1,1,1.0,2,2,4,4,4.0,4.0,5,8,2,2,2,2,1,550.0,2.0,300.0,100.0,100.0,2,500.0,2.0,2,6,2,2,3,3,1,3,2.0,2,1,3,2.73,4600694.73,2.0,500.0,2,250.0,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,46.64,250.0,0.0,1,2,1,1.0,2,3.0,1
1993,9840,6,0.0,3.0,1,4,1,123,31,1,1,1.0,2,1,4,4,4.0,4.0,5,8,1,1,1,1,2,571.77,1.0,0.0,0.0,0.0,2,800.0,2.0,2,6,1,1,2,2,1,2,1.0,2,1,2,2.73,4600694.73,2.0,800.0,2,400.0,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,46.64,400.0,0.0,1,2,3,1.0,2,3.0,1
1994,9851,6,1.0,0.0,1,4,1,39,17,1,1,1.0,1,1,3,2,3.0,2.0,4,14,2,2,2,2,1,1000.0,2.0,860.0,70.0,70.0,2,300.0,2.0,1,6,2,2,1,1,1,1,2.0,2,2,3,3.91,3201583.95,2.0,300.0,2,150.0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,32.8,150.0,0.0,1,2,1,1.0,3,0.0,1
1995,9855,6,1.0,0.0,1,6,1,61,12,1,1,1.0,2,2,2,2,2.0,2.0,3,14,2,2,2,2,1,200.0,2.0,330.0,25.0,25.0,2,0.0,0.0,0,5,2,2,1,1,1,1,2.0,1,2,3,3.92,283920.53,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65.51,0.0,0.0,1,2,1,1.0,1,3.0,1
1996,9857,6,1.0,0.0,1,5,1,7,48,1,1,1.0,2,2,6,6,6.0,6.0,7,14,2,2,2,2,1,1490.79,2.0,600.0,100.0,100.0,2,200.0,2.0,2,6,2,2,2,2,2,2,2.0,1,1,7,3.09,6031760.02,2.0,200.0,2,100.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,25.63,100.0,0.0,1,2,1,1.0,2,0.0,1
1997,9862,6,3.0,0.0,1,9,1,16,17,1,1,1.0,2,1,4,4,4.0,4.0,5,8,2,2,2,2,1,700.0,2.0,650.0,200.0,200.0,2,400.0,2.0,2,6,2,2,2,1,1,3,2.0,2,2,9,3.91,3201583.95,2.0,400.0,2,200.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,32.8,200.0,0.0,1,2,1,1.0,2,3.0,1
1998,9864,6,1.0,0.0,1,7,1,61,12,1,1,1.0,1,2,1,1,1.0,1.0,2,121,2,2,2,2,1,70.0,2.0,130.0,50.0,50.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,1,2,2,3.92,283920.53,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65.51,0.0,0.0,1,2,1,1.0,5,3.0,1
1999,9878,6,0.0,3.0,1,8,1,58,20,2,1,1.0,2,2,1,1,1.0,1.0,2,45,2,2,3,2,2,0.0,4.0,30.0,70.0,70.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,2,2,2.44,55719579.39,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,78.54,0.0,0.0,1,2,1,7.0,14,0.0,2
2000,9879,6,3.0,0.0,1,8,1,58,20,2,1,1.0,2,2,0,0,0.5,0.5,1,51,2,2,2,2,2,0.0,0.0,150.0,20.0,20.0,2,500.0,1.0,2,7,4,4,4,4,4,4,0.0,1,2,4,2.8,55719579.39,1.0,500.0,2,500.0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,78.54,500.0,0.0,1,2,1,11.0,18,0.0,2
2001,9887,6,0.0,0.0,1,9,1,58,20,2,1,1.0,2,1,4,11,4.0,11.0,5,31,2,2,2,2,2,0.0,3.0,0.0,0.0,0.0,2,60.0,2.0,0,7,3,2,2,3,2,2,2.0,2,2,9,2.8,55719579.39,2.0,60.0,2,30.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,78.54,30.0,0.0,1,2,1,8.0,15,0.0,1
2002,9895,6,1.0,0.0,1,6,1,58,20,2,1,1.0,2,2,3,4,3.0,4.0,4,13,2,2,2,2,1,690.0,1.0,160.0,180.0,180.0,2,300.0,1.0,2,6,1,2,2,1,2,2,1.0,1,2,7,2.8,55719579.39,1.0,300.0,2,300.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,78.54,300.0,0.0,1,2,1,1.0,1,5.0,1
2003,9902,6,1.0,0.0,1,9,1,58,20,2,1,1.0,2,2,3,3,3.0,3.0,4,13,2,2,2,2,1,490.0,2.0,160.0,160.0,160.0,2,800.0,2.0,2,6,2,2,2,1,2,2,2.0,2,2,2,2.8,55719579.39,2.0,800.0,2,400.0,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,78.54,400.0,0.0,1,2,1,1.0,2,5.0,1
2004,9906,6,0.0,0.0,1,7,1,58,20,2,1,1.0,2,2,3,2,3.0,2.0,4,9,1,1,1,1,2,296.63,0.0,0.0,0.0,0.0,2,200.0,2.0,0,6,1,1,1,2,1,1,2.0,2,2,1,2.8,55719579.39,2.0,200.0,2,100.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,78.54,100.0,0.0,1,2,3,1.0,1,4.0,1
2005,9910,6,3.0,0.0,1,10,1,58,20,2,1,1.0,2,2,3,4,3.0,4.0,4,52,2,2,2,2,1,600.0,3.0,300.0,100.0,100.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,2,2,9,2.8,55719579.39,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,78.54,0.0,0.0,1,2,1,1.0,2,5.0,1
2006,9913,6,3.0,0.0,1,8,1,58,20,2,1,1.0,2,2,2,2,2.0,2.0,3,45,2,2,3,2,1,600.0,1.0,300.0,100.0,100.0,2,1200.0,1.0,2,6,4,4,4,4,4,4,0.0,2,2,5,2.8,55719579.39,1.0,1200.0,2,1200.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,78.54,1200.0,0.0,1,2,1,1.0,3,3.0,1
2007,9914,6,3.0,0.0,1,5,1,58,20,2,1,2.0,2,2,2,2,2.0,2.0,3,45,2,2,3,2,1,600.0,1.0,560.0,50.0,50.0,2,600.0,1.0,1,6,4,4,4,4,4,4,0.0,1,2,1,2.8,55719579.39,1.0,600.0,2,600.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,78.54,600.0,0.0,1,2,1,1.0,3,4.0,1
2008,9929,6,3.0,0.0,1,10,1,58,20,2,1,1.0,2,2,5,5,5.0,5.0,6,15,2,2,2,2,1,3000.0,4.0,800.0,150.0,150.0,2,3000.0,4.0,1,6,2,2,2,2,1,2,2.0,1,2,4,2.8,55719579.39,4.0,3000.0,2,750.0,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,78.54,750.0,0.0,1,2,1,1.0,4,5.0,1
2009,9930,6,3.0,0.0,1,6,1,58,20,2,1,1.0,2,2,2,2,2.0,2.0,3,51,2,2,2,2,1,600.0,2.0,250.0,100.0,100.0,2,1000.0,2.0,1,7,4,4,4,4,4,4,0.0,2,2,3,2.8,55719579.39,2.0,1000.0,2,500.0,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,78.54,500.0,0.0,1,2,1,1.0,3,4.0,1
2010,9937,6,1.0,0.0,1,7,1,58,20,2,1,1.0,2,2,3,3,3.0,3.0,4,13,2,2,2,2,1,640.0,3.0,180.0,160.0,160.0,2,250.0,2.0,2,5,2,2,2,1,2,2,2.0,2,2,3,2.8,55719579.39,2.0,250.0,2,125.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,78.54,125.0,0.0,1,2,1,1.0,2,5.0,1
2011,9940,6,0.0,0.0,1,6,1,57,34,1,1,1.0,2,2,3,3,3.0,3.0,4,10,2,2,2,2,1,450.0,2.0,180.0,30.0,30.0,2,160.0,1.0,0,5,2,2,2,1,3,2,2.0,1,2,8,6.92,7709242.18,1.0,160.0,2,160.0,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,22.12,160.0,0.0,1,2,1,1.0,2,2.0,1
2012,9941,6,0.0,0.0,1,7,1,57,34,1,1,1.0,2,1,3,3,3.0,3.0,4,14,1,1,1,1,2,561.3,0.0,0.0,0.0,0.0,2,2000.0,4.0,0,6,1,1,1,3,2,2,2.0,2,2,3,6.92,7709242.18,4.0,2000.0,2,500.0,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,22.12,500.0,0.0,1,2,3,1.0,2,3.0,1
2013,9951,6,1.0,0.0,1,10,1,65,27,2,1,1.0,2,1,3,3,3.0,3.0,4,45,2,2,3,2,1,1200.0,1.0,400.0,200.0,200.0,2,1500.0,1.0,1,7,4,4,4,4,4,4,0.0,1,2,2,2.74,10486329.53,1.0,1500.0,2,1500.0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,65.7,1500.0,0.0,1,2,1,1.0,2,0.0,1
2014,9955,6,2.0,0.0,1,6,1,65,27,1,1,1.0,2,1,3,3,3.0,3.0,4,13,1,1,1,1,2,765.73,2.0,0.0,0.0,0.0,2,500.0,2.0,2,7,1,1,2,3,3,3,1.0,1,2,3,2.74,10486329.53,2.0,500.0,2,250.0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,65.7,250.0,0.0,1,2,3,1.0,3,3.0,1
2015,9956,6,1.0,0.0,1,8,1,65,27,2,1,1.0,2,2,2,2,2.0,2.0,3,41,2,2,3,2,1,700.0,1.0,200.0,100.0,100.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,1,2,1,2.74,10486329.53,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65.7,0.0,0.0,1,2,1,1.0,3,5.0,1
2016,9960,6,1.0,0.0,1,10,1,65,27,2,1,1.0,2,2,5,5,5.0,5.0,6,13,2,2,2,2,1,1200.0,2.0,320.0,160.0,160.0,2,400.0,2.0,2,5,1,2,2,2,2,2,1.0,2,2,7,2.74,10486329.53,2.0,400.0,2,200.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,65.7,200.0,0.0,1,2,1,1.0,4,5.0,1
2017,9963,6,0.0,0.0,1,4,1,65,27,2,1,1.0,1,1,4,4,4.0,4.0,5,14,2,2,2,2,1,800.0,2.0,1100.0,300.0,300.0,2,2000.0,2.0,0,6,2,2,1,3,1,2,2.0,2,2,7,2.74,10486329.53,2.0,2000.0,2,1000.0,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,65.7,1000.0,0.0,1,2,1,1.0,5,4.0,1
2018,9964,6,0.0,0.0,1,8,1,65,27,1,1,1.0,2,2,1,3,1.0,3.0,2,14,1,1,1,1,2,472.06,2.0,0.0,0.0,0.0,2,50.0,2.0,0,4,1,1,3,3,3,3,2.0,1,2,2,2.74,10486329.53,2.0,50.0,2,25.0,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,65.7,25.0,0.0,1,2,3,1.0,4,1.0,1
2019,9971,6,3.0,0.0,1,5,1,57,34,1,1,1.0,2,2,22,22,22.0,22.0,11,31,2,2,2,2,2,0.0,1.0,200.0,150.0,150.0,2,700.0,1.0,1,6,2,2,2,1,1,2,2.0,2,2,1,6.92,7709242.18,1.0,700.0,2,700.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,22.12,700.0,0.0,1,2,1,7.0,14,3.0,1
2020,9975,6,3.0,0.0,1,11,1,57,34,1,1,1.0,2,2,10,10,10.0,10.0,9,14,2,2,2,2,2,0.0,0.0,0.0,10.0,10.0,2,100.0,2.0,2,7,1,2,3,3,2,2,1.0,1,2,11,6.92,7709242.18,2.0,100.0,2,50.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,22.12,50.0,0.0,1,2,1,7.0,14,0.0,1
2021,9986,6,2.0,0.0,1,10,1,57,34,1,1,1.0,2,1,6,6,6.0,6.0,7,13,1,1,1,1,2,1062.35,0.0,400.0,0.0,0.0,2,500.0,6.0,2,7,3,1,2,3,3,2,2.0,1,2,4,6.92,7709242.18,6.0,500.0,2,83.33,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,22.12,83.33,0.0,1,2,3,1.0,2,5.0,1
2022,9999,6,0.0,0.0,1,3,1,46,1,1,1,4.0,1,1,3,3,3.0,3.0,4,14,2,2,2,2,1,45.0,2.0,60.0,30.0,30.0,2,0.0,0.0,0,5,2,2,3,3,2,1,1.0,1,1,1,4.24,3113524.01,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,154.37,0.0,0.0,2,2,1,3.0,10,2.0,1
2023,10014,6,0.0,0.0,1,3,1,125,24,1,1,4.0,2,2,2,4,2.0,4.0,3,14,2,2,2,2,1,200.0,3.0,60.0,15.0,15.0,2,20.0,3.0,0,6,2,2,3,2,2,2,2.0,2,1,3,3.54,11246139.58,3.0,20.0,2,6.67,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,74.07,6.67,0.0,2,2,1,1.0,1,1.0,1
2024,10030,6,0.0,3.0,1,3,1,58,20,2,1,4.0,2,2,4,4,4.0,4.0,5,31,2,2,2,2,2,0.0,2.0,100.0,70.0,70.0,2,200.0,1.0,2,5,2,2,2,3,3,3,1.0,2,1,8,2.44,55719579.39,1.0,200.0,2,200.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,78.54,200.0,0.0,2,1,1,7.0,14,0.0,1
2025,10032,6,1.0,0.0,1,4,1,58,20,2,1,4.0,2,2,5,5,5.0,5.0,6,14,2,2,2,2,2,0.0,1.0,530.0,30.0,30.0,2,150.0,2.0,2,6,1,2,2,1,1,2,2.0,2,1,7,2.8,55719579.39,2.0,150.0,2,75.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,78.54,75.0,0.0,2,1,1,7.0,14,4.0,1
2026,10044,6,1.0,0.0,1,3,1,133,25,2,1,4.0,2,2,5,5,5.0,5.0,6,31,2,2,2,2,2,0.0,0.0,50.0,20.0,20.0,2,130.0,2.0,2,6,1,2,1,1,1,2,2.0,2,1,8,4.26,18802668.94,2.0,130.0,2,65.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,143.65,65.0,0.0,2,1,1,7.0,14,2.0,1
2027,10061,6,1.0,0.0,1,5,1,58,20,2,1,4.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,240.0,2.0,85.0,25.0,25.0,2,300.0,2.0,2,6,2,2,1,1,2,2,2.0,1,2,8,2.8,55719579.39,2.0,300.0,2,150.0,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,78.54,150.0,0.0,2,1,1,1.0,1,0.0,1
2028,10062,6,1.0,0.0,1,3,1,133,25,1,1,4.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,240.0,3.0,710.0,25.0,25.0,2,220.0,3.0,2,6,2,2,1,2,2,2,2.0,1,1,8,4.26,18802668.94,3.0,220.0,2,73.33,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,143.65,73.33,0.0,2,1,1,1.0,1,1.0,1
2029,10065,6,1.0,0.0,1,8,1,58,20,2,1,4.0,2,2,3,3,3.0,3.0,4,14,2,2,2,2,1,350.0,4.0,200.0,100.0,100.0,2,500.0,4.0,2,7,2,2,2,2,2,2,2.0,1,2,7,2.8,55719579.39,4.0,500.0,2,125.0,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,78.54,125.0,0.0,2,1,1,1.0,1,3.0,1
2030,10067,6,1.0,0.0,1,7,1,133,25,2,1,4.0,2,2,3,3,3.0,3.0,4,45,2,2,3,2,1,210.0,1.0,160.0,30.0,30.0,2,0.0,0.0,0,5,4,4,4,4,4,4,0.0,1,2,6,4.26,18802668.94,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,143.65,0.0,0.0,2,1,1,1.0,5,5.0,1
2031,10072,6,1.0,0.0,1,7,1,58,20,2,1,1.0,2,2,5,5,5.0,5.0,6,31,2,2,2,2,2,0.0,1.0,190.0,80.0,80.0,2,250.0,1.0,2,6,2,2,2,3,3,2,2.0,1,1,7,2.8,55719579.39,1.0,250.0,2,250.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,78.54,250.0,0.0,1,2,1,7.0,14,1.0,1
2032,10073,6,1.0,0.0,1,6,1,114,47,1,1,1.0,2,1,2,2,2.0,2.0,3,121,2,2,2,2,1,400.0,1.0,200.0,20.0,20.0,2,0.0,0.0,0,6,4,4,4,4,4,4,0.0,1,1,2,5.99,307438.64,0.0,0.0,2,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,65.51,0.0,0.0,1,2,1,1.0,2,3.0,1
